"uptime (s)","time (s)","cpu0 user (%)","cpu0 nice (%)","cpu0 system (%)","cpu0 idle (%)","cpu0 iowait (%)","cpu0 irq (%)","cpu0 softirq (%)","cpu0 steal (%)","cpu0 guest (%)","cpu0 guest_nice (%)"
108795.42,75.95999999999185,0.0,0.0,5.714285714285714,93.33333333333333,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108796.47,77.00999999999476,0.9523809523809523,0.0,5.714285714285714,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
108797.52,78.05999999999767,2.857142857142857,0.0,3.8095238095238093,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
108798.57,79.11000000000058,1.9047619047619047,0.0,3.8095238095238093,94.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0
108799.62,80.15999999998894,2.830188679245283,0.0,3.7735849056603774,93.39622641509433,0.0,0.0,0.0,0.0,0.0,0.0
108800.68,81.21999999998661,4.761904761904762,0.0,3.8095238095238093,91.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0
108801.73,82.26999999998952,1.9047619047619047,0.0,4.761904761904762,92.38095238095238,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108802.78,83.31999999999243,0.0,0.0,5.714285714285714,93.33333333333333,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108803.83,84.36999999999534,0.9523809523809523,0.0,5.714285714285714,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
108804.88,85.41999999999825,0.9523809523809523,0.0,3.8095238095238093,94.28571428571429,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108805.94,86.47999999999593,0.9615384615384616,0.0,3.8461538461538463,94.23076923076923,0.0,0.0,0.9615384615384616,0.0,0.0,0.0
108806.99,87.52999999999884,2.830188679245283,0.0,3.7735849056603774,93.39622641509433,0.0,0.0,0.0,0.0,0.0,0.0
108808.04,88.5799999999872,0.9523809523809523,0.0,4.761904761904762,94.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0
108809.09,89.6299999999901,1.9047619047619047,0.0,5.714285714285714,92.38095238095238,0.0,0.0,0.0,0.0,0.0,0.0
108810.14,90.67999999999302,0.9523809523809523,0.0,5.714285714285714,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
108811.19,91.72999999999593,0.0,0.0,6.666666666666667,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
108812.24,92.77999999999884,2.830188679245283,0.0,4.716981132075472,91.50943396226415,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108813.3,93.83999999999651,3.8095238095238093,0.0,2.857142857142857,92.38095238095238,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108814.35,94.88999999999942,0.9523809523809523,0.0,4.761904761904762,94.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0
108815.4,95.93999999998778,0.9523809523809523,0.0,6.666666666666667,91.42857142857143,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108816.45,96.98999999999069,1.9047619047619047,0.0,2.857142857142857,95.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0
108817.5,98.0399999999936,0.9523809523809523,0.0,3.8095238095238093,95.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0
108818.56,99.09999999999127,1.9047619047619047,0.0,3.8095238095238093,93.33333333333333,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108819.61,100.14999999999418,1.8867924528301887,0.0,4.716981132075472,93.39622641509433,0.0,0.0,0.0,0.0,0.0,0.0
108820.66,101.19999999999709,3.8095238095238093,0.0,2.857142857142857,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
108821.71,102.25,0.9523809523809523,0.0,5.714285714285714,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
108822.76,103.29999999998836,1.9047619047619047,0.0,3.8095238095238093,94.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0
108823.81,104.34999999999127,5.714285714285714,0.0,27.61904761904762,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0
108824.87,105.40999999998894,2.830188679245283,0.0,3.7735849056603774,92.45283018867924,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108825.92,106.45999999999185,1.9047619047619047,0.0,2.857142857142857,94.28571428571429,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108826.97,107.50999999999476,1.9047619047619047,0.0,3.8095238095238093,94.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0
108828.02,108.55999999999767,0.9523809523809523,0.0,5.714285714285714,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
108829.08,109.61999999999534,1.9047619047619047,0.0,2.857142857142857,95.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0
108830.13,110.66999999999825,4.716981132075472,0.0,1.8867924528301887,93.39622641509433,0.0,0.0,0.0,0.0,0.0,0.0
108831.2,111.73999999999069,2.803738317757009,0.0,3.7383177570093458,93.45794392523365,0.0,0.0,0.0,0.0,0.0,0.0
108832.25,112.7899999999936,0.9345794392523364,0.0,5.607476635514018,91.58878504672897,0.0,0.0,1.8691588785046729,0.0,0.0,0.0
108833.32,113.86000000000058,0.9523809523809523,0.0,3.8095238095238093,95.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0
108834.39,114.92999999999302,1.8691588785046729,0.0,5.607476635514018,91.58878504672897,0.0,0.0,0.9345794392523364,0.0,0.0,0.0
108835.44,115.97999999999593,0.0,0.0,4.761904761904762,95.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0
108836.51,117.04999999998836,0.0,0.0,5.607476635514018,93.45794392523365,0.0,0.0,0.9345794392523364,0.0,0.0,0.0
108837.58,118.11999999999534,2.803738317757009,0.0,5.607476635514018,90.65420560747664,0.0,0.0,0.9345794392523364,0.0,0.0,0.0
108838.63,119.16999999999825,3.8461538461538463,0.0,0.9615384615384616,95.1923076923077,0.0,0.0,0.0,0.0,0.0,0.0
108839.68,120.21999999998661,1.8867924528301887,0.0,3.7735849056603774,93.39622641509433,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108840.74,121.27999999999884,0.9523809523809523,0.0,4.761904761904762,94.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0
108841.79,122.3299999999872,0.9523809523809523,0.0,4.761904761904762,94.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0
108842.84,123.3799999999901,0.0,0.0,7.619047619047619,92.38095238095238,0.0,0.0,0.0,0.0,0.0,0.0
108843.91,124.44999999999709,2.803738317757009,0.0,3.7383177570093458,92.5233644859813,0.0,0.0,0.9345794392523364,0.0,0.0,0.0
108844.98,125.51999999998952,2.803738317757009,0.0,4.672897196261682,92.5233644859813,0.0,0.0,0.0,0.0,0.0,0.0
108846.03,126.56999999999243,1.9047619047619047,0.0,2.857142857142857,95.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0
108847.08,127.61999999999534,1.8867924528301887,0.0,4.716981132075472,92.45283018867924,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108848.14,128.67999999999302,2.857142857142857,0.0,2.857142857142857,93.33333333333333,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108849.21,129.75,2.803738317757009,0.0,3.7383177570093458,92.5233644859813,0.0,0.0,0.9345794392523364,0.0,0.0,0.0
108850.26,130.79999999998836,1.9047619047619047,0.0,5.714285714285714,92.38095238095238,0.0,0.0,0.0,0.0,0.0,0.0
108851.31,131.84999999999127,0.0,0.0,6.666666666666667,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
108852.36,132.89999999999418,0.0,0.0,4.761904761904762,95.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0
108853.42,133.95999999999185,0.9523809523809523,0.0,3.8095238095238093,95.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0
108854.48,135.01999999998952,9.345794392523365,0.0,24.299065420560748,66.35514018691589,0.0,0.0,0.0,0.0,0.0,0.0
108855.54,136.0799999999872,0.9523809523809523,0.0,2.857142857142857,96.19047619047619,0.0,0.0,0.0,0.0,0.0,0.0
108856.6,137.13999999999942,4.672897196261682,0.0,2.803738317757009,91.58878504672897,0.0,0.0,0.9345794392523364,0.0,0.0,0.0
108857.65,138.18999999998778,2.803738317757009,0.0,4.672897196261682,92.5233644859813,0.0,0.0,0.0,0.0,0.0,0.0
108858.72,139.25999999999476,3.8095238095238093,0.0,2.857142857142857,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
108859.79,140.3299999999872,1.8691588785046729,0.0,5.607476635514018,92.5233644859813,0.0,0.0,0.0,0.0,0.0,0.0
108860.84,141.3799999999901,2.857142857142857,0.0,2.857142857142857,93.33333333333333,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108861.91,142.4499999999971,2.803738317757009,0.0,3.7383177570093458,93.45794392523365,0.0,0.0,0.0,0.0,0.0,0.0
108862.96,143.5,0.9523809523809523,0.0,3.8095238095238093,94.28571428571429,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108864.02,144.55999999999767,1.9047619047619047,0.0,4.761904761904762,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
108865.08,145.61999999999534,3.7037037037037037,0.0,4.62962962962963,91.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0
108866.14,146.67999999999302,0.0,0.0,3.8461538461538463,95.1923076923077,0.0,0.0,0.9615384615384616,0.0,0.0,0.0
108867.2,147.7399999999907,1.8518518518518519,0.0,5.555555555555555,92.5925925925926,0.0,0.0,0.0,0.0,0.0,0.0
108868.28,148.81999999999243,2.830188679245283,0.0,4.716981132075472,91.50943396226415,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108869.33,149.86999999999534,4.716981132075472,0.0,0.9433962264150944,93.39622641509433,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108870.4,150.93999999998778,0.9433962264150944,0.0,5.660377358490566,93.39622641509433,0.0,0.0,0.0,0.0,0.0,0.0
108871.45,151.9899999999907,4.716981132075472,0.0,1.8867924528301887,93.39622641509433,0.0,0.0,0.0,0.0,0.0,0.0
108872.52,153.05999999999767,1.8867924528301887,0.0,4.716981132075472,93.39622641509433,0.0,0.0,0.0,0.0,0.0,0.0
108873.57,154.11000000000058,2.830188679245283,0.0,3.7735849056603774,93.39622641509433,0.0,0.0,0.0,0.0,0.0,0.0
108874.62,155.15999999998894,1.9047619047619047,0.0,2.857142857142857,95.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0
108875.67,156.20999999999185,0.9523809523809523,0.0,4.761904761904762,94.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0
108876.72,157.25999999999476,1.9047619047619047,0.0,3.8095238095238093,93.33333333333333,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108877.77,158.30999999999767,0.9523809523809523,0.0,3.8095238095238093,95.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0
108878.82,159.36000000000058,0.0,0.0,5.714285714285714,94.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0
108879.87,160.40999999998894,1.9047619047619047,0.0,3.8095238095238093,93.33333333333333,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108880.93,161.4699999999866,4.716981132075472,0.0,2.830188679245283,92.45283018867924,0.0,0.0,0.0,0.0,0.0,0.0
108881.98,162.51999999998952,2.857142857142857,0.0,3.8095238095238093,92.38095238095238,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108883.03,163.56999999999243,0.0,0.0,5.714285714285714,94.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0
108884.1,164.63999999999942,0.9174311926605505,0.0,10.091743119266056,88.07339449541284,0.0,0.0,0.9174311926605505,0.0,0.0,0.0
108885.18,165.7199999999866,6.60377358490566,0.0,22.641509433962263,70.75471698113208,0.0,0.0,0.0,0.0,0.0,0.0
108886.23,166.76999999998952,0.0,0.0,4.761904761904762,95.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0
108887.28,167.81999999999243,0.9523809523809523,0.0,5.714285714285714,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
108888.33,168.86999999999534,0.0,0.0,6.666666666666667,92.38095238095238,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108889.38,169.91999999999825,2.830188679245283,0.0,4.716981132075472,91.50943396226415,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108890.44,170.97999999999593,3.8095238095238093,0.0,2.857142857142857,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
108891.49,172.02999999999884,0.0,0.0,5.714285714285714,93.33333333333333,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108892.54,173.0799999999872,1.9047619047619047,0.0,3.8095238095238093,94.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0
108893.59,174.1299999999901,0.0,0.0,5.714285714285714,94.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0
108894.64,175.17999999999302,0.9523809523809523,0.0,3.8095238095238093,94.28571428571429,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108895.7,176.2399999999907,3.8095238095238093,0.0,2.857142857142857,92.38095238095238,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108896.74,177.27999999999884,0.9433962264150944,0.0,4.716981132075472,94.33962264150944,0.0,0.0,0.0,0.0,0.0,0.0
108897.8,178.3399999999965,2.857142857142857,0.0,1.9047619047619047,95.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0
108898.85,179.38999999999942,1.9047619047619047,0.0,5.714285714285714,92.38095238095238,0.0,0.0,0.0,0.0,0.0,0.0
108899.9,180.43999999998778,0.0,0.0,5.714285714285714,94.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0
108900.95,181.4899999999907,2.857142857142857,0.0,4.761904761904762,92.38095238095238,0.0,0.0,0.0,0.0,0.0,0.0
108902.0,182.5399999999936,0.9523809523809523,0.0,5.714285714285714,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
108903.06,183.59999999999127,1.8867924528301887,0.0,4.716981132075472,93.39622641509433,0.0,0.0,0.0,0.0,0.0,0.0
108904.11,184.64999999999418,0.9523809523809523,0.0,4.761904761904762,94.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0
108905.16,185.6999999999971,1.9047619047619047,0.0,3.8095238095238093,94.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0
108906.21,186.75,0.0,0.0,5.714285714285714,94.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0
108907.26,187.79999999998836,1.9047619047619047,0.0,6.666666666666667,90.47619047619048,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108908.31,188.84999999999127,0.0,0.0,5.714285714285714,94.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0
108909.36,189.89999999999418,2.830188679245283,0.0,2.830188679245283,93.39622641509433,0.0,0.0,0.9433962264150944,0.0,0.0,0.0
108910.42,190.95999999999185,2.857142857142857,0.0,1.9047619047619047,95.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0
108911.49,192.02999999999884,1.8691588785046729,0.0,5.607476635514018,92.5233644859813,0.0,0.0,0.0,0.0,0.0,0.0
108912.54,193.0799999999872,1.9047619047619047,0.0,2.857142857142857,95.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0
108913.59,194.1299999999901,0.9523809523809523,0.0,4.761904761904762,94.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0
108914.67,195.20999999999185,11.009174311926605,0.0,18.34862385321101,70.64220183486239,0.0,0.0,0.0,0.0,0.0,0.0
108915.74,196.27999999999884,3.7735849056603774,0.0,5.660377358490566,90.56603773584905,0.0,0.0,0.0,0.0,0.0,0.0
108916.79,197.3299999999872,1.8867924528301887,0.0,6.60377358490566,91.50943396226415,0.0,0.0,0.0,0.0,0.0,0.0
108917.85,198.38999999999942,0.9523809523809523,0.0,4.761904761904762,94.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0
108918.9,199.43999999998778,1.9047619047619047,0.0,2.857142857142857,94.28571428571429,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108919.95,200.4899999999907,1.9047619047619047,0.0,2.857142857142857,95.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0
108921.01,201.54999999998836,1.8867924528301887,0.0,7.547169811320755,90.56603773584905,0.0,0.0,0.0,0.0,0.0,0.0
108922.06,202.59999999999127,0.9523809523809523,0.0,4.761904761904762,93.33333333333333,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108923.11,203.64999999999418,0.0,0.0,6.666666666666667,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
108924.16,204.6999999999971,2.857142857142857,0.0,3.8095238095238093,92.38095238095238,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108925.21,205.75,1.9047619047619047,0.0,3.8095238095238093,93.33333333333333,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108926.26,206.79999999998836,0.9523809523809523,0.0,6.666666666666667,92.38095238095238,0.0,0.0,0.0,0.0,0.0,0.0
108927.32,207.86000000000058,2.857142857142857,0.0,2.857142857142857,93.33333333333333,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108928.37,208.90999999998894,4.716981132075472,0.0,1.8867924528301887,93.39622641509433,0.0,0.0,0.0,0.0,0.0,0.0
108929.42,209.95999999999185,3.8095238095238093,0.0,2.857142857142857,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
108930.47,211.00999999999476,0.0,0.0,4.761904761904762,95.23809523809524,0.0,0.0,0.0,0.0,0.0,0.0
108931.52,212.05999999999767,0.9523809523809523,0.0,5.714285714285714,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
108932.57,213.11000000000058,1.9047619047619047,0.0,3.8095238095238093,93.33333333333333,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
108933.62,214.15999999998894,2.857142857142857,0.0,3.8095238095238093,91.42857142857143,0.0,0.0,1.9047619047619047,0.0,0.0,0.0
108934.68,215.2199999999866,2.857142857142857,0.0,3.8095238095238093,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0
